pesticide_category,product_name,product_key,raw_composition,parsed_component_count,parsed_substances,warning_codes,severity,automatic_fix_applied,requires_manual_review,notes
seed-treatments,ТриходермаВериде 471,триходермавериде-471-008-02-1364-1,"(1×10⁹ спор/г грибов Trichoderma veride, штамм 471)",0,[],,clean,no,no,clean
seed-treatments,Биотриходерма,биотриходерма-186-02-4410-1,(10⁹ КОЕ/г Trichoderma viride F-2030 + 10⁹ КОЕ/г Trichoderma harzianum F-2477),0,[],,clean,no,no,clean
seed-treatments,Ромбус,ромбус,(250 г/л Азоксистробин),1,"[{""name"": ""Азоксистробин"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,МиксФил,миксфил,(150 г/л Азоксистробин + 120 г/л Протиоконазол),2,"[{""name"": ""Азоксистробин"", ""concentration"": 150.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Протиоконазол"", ""concentration"": 120.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Триактив,триактив,(100 г/л Азоксистробин + 120 г/л Тебуконазол + 40 г/л Ципроконазол),3,"[{""name"": ""Азоксистробин"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 120.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 40.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,ТриАгро,триагро-023-02-1428-1,(100 г/л Азоксистробин + 120 г/л Тебуконазол + 40 г/л Ципроконазол),3,"[{""name"": ""Азоксистробин"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 120.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 40.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Максим Кватро,максим-кватро,"(15 г/л Азоксистробин + 300 г/л Тиабендазол + 37,5 г/л Флудиоксонил + 30 г/л Мефеноксам)",4,"[{""name"": ""Азоксистробин"", ""concentration"": 15.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тиабендазол"", ""concentration"": 300.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флудиоксонил"", ""concentration"": 37.5, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Мефеноксам"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Квартет,квартет-178-02-2654-1,(150 г/л Ацетамиприд + 100 г/л Прохлораз + 39 г/л Протиоконазол + 39 г/л Азоксистробин),4,"[{""name"": ""Ацетамиприд"", ""concentration"": 150.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Прохлораз"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Протиоконазол"", ""concentration"": 39.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Азоксистробин"", ""concentration"": 39.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Кинг,кинг-178-02-2613-1,"(100 г/л Ацетамиприд + 34 г/л Флудиоксонил + 8,3 г/л Ципроконазол)",3,"[{""name"": ""Ацетамиприд"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флудиоксонил"", ""concentration"": 34.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 8.3, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Рессиви,рессиви-041-02-3719-1,(375 г/л Ацибензолар-С-метил),1,"[{""name"": ""Ацибензолар - С - метил"", ""concentration"": 375.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Беномил 500,беномил-500-002-02-2478-1,(500 г/кг Беномил),1,"[{""name"": ""Беномил"", ""concentration"": 500.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Бенорад,бенорад-021-02-3859-1,(500 г/кг Беномил),1,"[{""name"": ""Беномил"", ""concentration"": 500.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Гимексазол,гимексазол,(700 г/кг Гимексазол),1,"[{""name"": ""Гимексазол"", ""concentration"": 700.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,"Тачигарен, Р",тачигарен-р-853-02-4576-1,"(440 г/л Гимексазол) Мицуи Кемикалс Агро, Инк.",1,"[{""name"": ""Гимексазол ) Мицуи Кемикалс Агро, Инк"", ""concentration"": 440.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Гимексазол,гимексазол-018-02-9653-1,(700 г/кг Гимексазол),1,"[{""name"": ""Гимексазол"", ""concentration"": 700.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Тумен,тумен-085-02-4199-1,(167 г/л Дифеноконазол + 67 г/л Азоксистробин),2,"[{""name"": ""Дифеноконазол"", ""concentration"": 167.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Азоксистробин"", ""concentration"": 67.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Дивиденд Экстрим,дивиденд-экстрим-041-02-2541-1,(92 г/л Дифеноконазол + 23 г/л Мефеноксам),2,"[{""name"": ""Дифеноконазол"", ""concentration"": 92.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Мефеноксам"", ""concentration"": 23.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Оплот,оплот-021-02-4754-0,(90 г/л Дифеноконазол + 45 г/л Тебуконазол),2,"[{""name"": ""Дифеноконазол"", ""concentration"": 90.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 45.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Оплот,оплот-021-02-1739-1,(90 г/л Дифеноконазол + 45 г/л Тебуконазол),2,"[{""name"": ""Дифеноконазол"", ""concentration"": 90.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 45.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Оплот Трио,оплот-трио,(90 г/л Дифеноконазол + 45 г/л Тебуконазол + 40 г/л Азоксистробин),3,"[{""name"": ""Дифеноконазол"", ""concentration"": 90.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 45.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Азоксистробин"", ""concentration"": 40.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Селест Топ,селест-топ,"(25 г/л Дифеноконазол + 262,5 г/л Тиаметоксам + 25 г/л Флудиоксонил)",3,"[{""name"": ""Дифеноконазол"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тиаметоксам"", ""concentration"": 262.5, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флудиоксонил"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Максим Плюс,максим-плюс-041-02-3992-1,(25 г/л Дифеноконазол + 25 г/л Флудиоксонил),2,"[{""name"": ""Дифеноконазол"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флудиоксонил"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Фенозол,фенозол-070-02-4756-1,(25 г/л Дифеноконазол + 25 г/л Флудиоксонил),2,"[{""name"": ""Дифеноконазол"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флудиоксонил"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Алькасар,алькасар-002-02-3585-1,"(30 г/л Дифеноконазол + 6,3 г/л Ципроконазол)",2,"[{""name"": ""Дифеноконазол"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 6.3, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Даймонд Супер,даймонд-супер-192-02-3854-1,"(30 г/л Дифеноконазол + 6,3 г/л Ципроконазол)",2,"[{""name"": ""Дифеноконазол"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 6.3, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,ДВД Шанс,двд-шанс-126-02-9603-1,"(30 г/л Дифеноконазол + 6,3 г/л Ципроконазол)",2,"[{""name"": ""Дифеноконазол"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 6.3, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Грифон,грифон,(25 г/л дифеноноконазол + 100 г/л Ацетамиприд + 25 г/л Флудиоксонил),3,"[{""name"": ""дифеноноконазол"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ацетамиприд"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флудиоксонил"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Бенефис,бенефис,(50 г/л Имазалил + 40 г/л Металаксил + 30 г/л Тебуконазол),3,"[{""name"": ""Имазалил"", ""concentration"": 50.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Металаксил"", ""concentration"": 40.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Турион,турион,(66 г/л Имазалил + 132 г/л Прохлораз + 56 г/л тритиконазол),3,"[{""name"": ""Имазалил"", ""concentration"": 66.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Прохлораз"", ""concentration"": 132.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""тритиконазол"", ""concentration"": 56.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Скарлет,скарлет,(100 г/л Имазалил + 60 г/л Тебуконазол),2,"[{""name"": ""Имазалил"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Скарлет,скарлет-018-02-3007-1,(100 г/л Имазалил + 60 г/л Тебуконазол),2,"[{""name"": ""Имазалил"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Тебалин,тебалин-046-02-4350-0,(100 г/л Имазалил + 60 г/л Тебуконазол),2,"[{""name"": ""Имазалил"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Тебузил,тебузил-085-02-4327-1,(100 г/л Имазалил + 60 г/л Тебуконазол),2,"[{""name"": ""Имазалил"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Тебалин,тебалин-046-02-5028-0,(100 г/л Имазалил + 60 г/л Тебуконазол),2,"[{""name"": ""Имазалил"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Бенефис Суприм,бенефис-суприм-018-02-3813-1,(50 г/л Имазалил + 30 г/л Тебуконазол + 20 г/л мефеноксама),3,"[{""name"": ""Имазалил"", ""concentration"": 50.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""мефеноксама"", ""concentration"": 20.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Винцит Форте,винцит-форте,"(15 г/л Имазалил + 25 г/л Тиабендазол + 37,5 г/л Флутриафол) «КЕМИНОВА А/С»",3,"[{""name"": ""Имазалил"", ""concentration"": 15.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тиабендазол"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флутриафол ) «КЕМИНОВА А / С»"", ""concentration"": 37.5, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Хет-Трик,хет-трик,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),3,"[{""name"": ""Имидаклоприд"", ""concentration"": 333.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Дифеноконазол"", ""concentration"": 67.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 17.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Престиж,престиж-019-02-2401-1,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Байер КропСайенс АГ,2,"[{""name"": ""Имидаклоприд"", ""concentration"": 140.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""пенцикурон ) Байер КропСайенс АГ"", ""concentration"": 150.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Батор,батор,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Рейбоу Агросайенс Кфт.,2,"[{""name"": ""Имидаклоприд"", ""concentration"": 140.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""пенцикурон ) Рейбоу Агросайенс Кфт"", ""concentration"": 150.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Клубнещит,клубнещит,(140 г/л Имидаклоприд + 150 г/л пенцикурон),2,"[{""name"": ""Имидаклоприд"", ""concentration"": 140.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""пенцикурон"", ""concentration"": 150.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Покровитель,покровитель-231-01-1115-1,(140 г/л Имидаклоприд + 150 г/л пенцикурон),2,"[{""name"": ""Имидаклоприд"", ""concentration"": 140.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""пенцикурон"", ""concentration"": 150.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Имикар,имикар,(280 г/л Имидаклоприд + 80 г/л Тиабендазол),2,"[{""name"": ""Имидаклоприд"", ""concentration"": 280.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тиабендазол"", ""concentration"": 80.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Доспех Квадра,доспех-квадра,(300 г/л Имидаклоприд + 30 г/л Тиабендазол + 30 г/л Тебуконазол + 20 г/л Имазалил),4,"[{""name"": ""Имидаклоприд"", ""concentration"": 300.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тиабендазол"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Имазалил"", ""concentration"": 20.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Флутеприд,флутеприд-156-02-2138-1,(400 г/л Имидаклоприд + 50 г/л Флудиоксонил + 30 г/л Тебуконазол),3,"[{""name"": ""Имидаклоприд"", ""concentration"": 400.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флудиоксонил"", ""concentration"": 50.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Люмифлекс,люмифлекс-869-02-4253-1,(452 г/л Ипконазол) ЮПЛ Холдингс Кооператив Ю.А.,1,"[{""name"": ""Ипконазол ) ЮПЛ Холдингс Кооператив Ю.А"", ""concentration"": 452.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Ранкона 450,ранкона-450-869-02-4089-1,(452 г/л Ипконазол) ЮПЛ Холдингс Кооператив Ю.А.,1,"[{""name"": ""Ипконазол ) ЮПЛ Холдингс Кооператив Ю.А"", ""concentration"": 452.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Эклипс,эклипс-869-02-4722-1,(10 г/л Ипконазол + 225 г/л Тирам) ЮПЛ Холдингс Кооператив Ю.А.,2,"[{""name"": ""Ипконазол"", ""concentration"": 10.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тирам ) ЮПЛ Холдингс Кооператив Ю.А"", ""concentration"": 225.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Ровраль,ровраль-051-02-1647-1,(500 г/кг Ипродион) ФМС Кемикал,1,"[{""name"": ""Ипродион ) ФМС Кемикал"", ""concentration"": 500.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Идикум,идикум,"(133 г/л Ипродион + 100 г/л Имидаклоприд + 6,7 г/л Дифеноконазол)",3,"[{""name"": ""Ипродион"", ""concentration"": 133.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Имидаклоприд"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Дифеноконазол"", ""concentration"": 6.7, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Альбит,альбит-081-02-2950-1,"(181,5 г/кг карбамид + 6,2 г/кг Поли-бета-гидроксимасля ная кислота + 29,8 г/кг магний сернокислый + 91,1 г/кг калий фосфорнокислый + 91,2 г/кг калий азотнокислый)",5,"[{""name"": ""карбамид"", ""concentration"": 181.5, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""Поли - бета - гидроксимасля ная кислота"", ""concentration"": 6.2, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""магний сернокислый"", ""concentration"": 29.8, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""калий фосфорнокислый"", ""concentration"": 91.1, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""калий азотнокислый"", ""concentration"": 91.2, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Кредо,кредо-021-02-4880-0,(500 г/л г/л Карбендазим),1,"[{""name"": ""г/л Карбендазим"", ""concentration"": 500.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Кардон,кардон,(500 г/л Карбендазим),1,"[{""name"": ""Карбендазим"", ""concentration"": 500.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Комфорт,комфорт-010-02-3047-1,(500 г/л Карбендазим),1,"[{""name"": ""Карбендазим"", ""concentration"": 500.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Дерозал,дерозал,(500 г/л Карбендазим),1,"[{""name"": ""Карбендазим"", ""concentration"": 500.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Зим 500,зим-500,(500 г/л Карбендазим),1,"[{""name"": ""Карбендазим"", ""concentration"": 500.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Колфуго Супер,колфуго-супер,(200 г/л Карбендазим) «Агро-Кеми Кфт.»,1,"[{""name"": ""Карбендазим ) «Агро - Кеми Кфт.»"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Кредо,кредо-021-02-1740-1,(500 г/л Карбендазим),1,"[{""name"": ""Карбендазим"", ""concentration"": 500.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Дерозал Евро,дерозал-евро,(500 г/л Карбендазим),1,"[{""name"": ""Карбендазим"", ""concentration"": 500.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Витарос,витарос-021-02-1690-1,(198 г/л Карбоксин + 198 г/л Тирам),2,"[{""name"": ""Карбоксин"", ""concentration"": 198.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тирам"", ""concentration"": 198.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Здоровая земля,здоровая-земля-021-02-3505-1,(198 г/л Карбоксин + 198 г/л Тирам),2,"[{""name"": ""Карбоксин"", ""concentration"": 198.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тирам"", ""concentration"": 198.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Хинуфур,хинуфур-262-02-1385-1,(436 г/л Карбофуран) «Агро-Кеми Кфт.»,1,"[{""name"": ""Карбофуран ) «Агро - Кеми Кфт.»"", ""concentration"": 436.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Эместо Квантум,эместо-квантум,"(207 г/л Клотианидин + 66,5 г/л пенфлуфен) Байер КропСайенс АГ",2,"[{""name"": ""Клотианидин"", ""concentration"": 207.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""пенфлуфен ) Байер КропСайенс АГ"", ""concentration"": 66.5, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Нагайна,нагайна,(390 г/л Клотианидин + 40 г/л Тиабендазол + 30 г/л Тебуконазол),3,"[{""name"": ""Клотианидин"", ""concentration"": 390.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тиабендазол"", ""concentration"": 40.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Сценик Комби,сценик-комби,"(250 г/л Клотианидин + 37,5 г/л флуоксастробин + 37,5 г/л Протиоконазол + 5 г/л Тебуконазол) Байер КропСайенс АГ",4,"[{""name"": ""Клотианидин"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флуоксастробин"", ""concentration"": 37.5, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Протиоконазол"", ""concentration"": 37.5, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол ) Байер КропСайенс АГ"", ""concentration"": 5.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Модесто Плюс,модесто-плюс-019-02-1151-1,(300 г/л Клотианидин + 120 г/л Флуопиколид + 90 г/л флуоксастробин) Байер КропСайенс АГ,3,"[{""name"": ""Клотианидин"", ""concentration"": 300.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флуопиколид"", ""concentration"": 120.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флуоксастробин ) Байер КропСайенс АГ"", ""concentration"": 90.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Тиацин Био,тиацин-био,(240 г/л Масло чайного дерева),1,"[{""name"": ""Масло чайного дерева"", ""concentration"": 240.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Люмисена,люмисена-029-02-2826-1,(200 г/л Оксатиапипролин),1,"[{""name"": ""Оксатиапипролин"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Пленарис,пленарис-041-02-4283-0,(200 г/л Оксатиапипролин),1,"[{""name"": ""Оксатиапипролин"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Люмисена КА,люмисена-ка-866-02-4757-0,(200 г/л Оксатиапипролин),1,"[{""name"": ""Оксатиапипролин"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Эместо Сильвер,эместо-сильвер-019-02-2024-1,(100 г/л пенфлуфен + 18 г/л протиоконазала) Байер КропСайенс АГ,2,"[{""name"": ""пенфлуфен"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""протиоконазала ) Байер КропСайенс АГ"", ""concentration"": 18.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Экселент,экселент-661-02-2958-1,(250 г/л Пикоксистробин),1,"[{""name"": ""Пикоксистробин"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Дэлит Про,дэлит-про,(200 г/л Пираклостробин) «БАСФ СЕ»,1,"[{""name"": ""Пираклостробин ) «БАСФ СЕ»"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Протект Комби,протект-комби-178-02-4527-1,"(48 г/л Пираклостробин - протиоконазол + 55 г/л Флудиоксонил + 37,5 г/л Тебуконазол + 48 г/л Пираклостробин - протиоконазол + 55 г/л Флудиоксонил + 37,5 г/л Тебуконазол + 48 г/л Пираклостробин - протиоконазол + 55 г/л Флудиоксонил + 37,5 г/л Тебуконазол + 48 г/л Пираклостробин - протиоконазол + 55 г/л Флудиоксонил + 37,5 г/л Тебуконазол)",4,"[{""name"": ""Пираклостробин"", ""concentration"": 48.0, ""unit"": ""г/л"", ""is_antidote"": false, ""source_fragment"": ""Пираклостробин - протиоконазол""}, {""name"": ""протиоконазол"", ""concentration"": null, ""unit"": null, ""is_antidote"": false, ""concentration_unresolved"": true, ""concentration_note"": ""Концентрация не указана в исходном поле состава"", ""source_fragment"": ""Пираклостробин - протиоконазол""}, {""name"": ""Флудиоксонил"", ""concentration"": 55.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 37.5, ""unit"": ""г/л"", ""is_antidote"": false}]",joined_known_substances;repeated_fragment;unresolved_concentration,error,yes,yes,"automatic parser dedupe: (48 г/л Пираклостробин - протиоконазол + 55 г/л Флудиоксонил + 37,5 г/л Тебуконазол); unresolved concentration: протиоконазол"
seed-treatments,Пуаро,пуаро-018-02-4689-1,(40 г/л Пираклостробин + 40 г/л Флудиоксонил),2,"[{""name"": ""Пираклостробин"", ""concentration"": 40.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флудиоксонил"", ""concentration"": 40.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
