row_number / record_id,product_name,clean_product_name_candidate,registration_number,manufacturer,active_substances_raw,composition_found_in_product_name,composition_found_in_active_substances_raw,parsed_from_active_substances_raw_count,parsed_from_product_name_count,final_selected_composition_source,final_parsed_substance_count,parsed_substances_summary,repeated_fragment_warning,duplicated_substance_warning,empty_composition_warning,product_name_contains_composition_warning,inconsistent_duplicate_rows_warning,unresolved_concentration_warning,safe_auto_fix_possible,manual_review_required,suggested_action,notes
1165,Витакс,Витакс,064-01-2889-1,ООО «Химагромаркетинг» ОГРН 1032305700008,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1166,Витакс,Витакс,064-01-2889-1,ООО «Химагромаркетинг» ОГРН 1032305700008,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1167,Витакс,Витакс,064-01-2889-1,ООО «Химагромаркетинг» ОГРН 1032305700008,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1168,Имидасид,Имидасид,070-01-3348-1,ООО «АГРОМИР» ОГРН 1187746148424,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1169,Имидасид,Имидасид,070-01-3348-1,ООО «АГРОМИР» ОГРН 1187746148424,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1170,Имидасид,Имидасид,070-01-3348-1,ООО «АГРОМИР» ОГРН 1187746148424,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1171,Имидасид,Имидасид,070-01-3348-1,ООО «АГРОМИР» ОГРН 1187746148424,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1172,Имидасид,Имидасид,070-01-3348-1,ООО «АГРОМИР» ОГРН 1187746148424,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1173,"Командор, ВРК (200 г/л Имидаклоприд)","Командор, ВРК",046-01-1863-1,ЗАО «ТПК «Техноэкспорт» ОГРН 1025005325070,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1174,"Командор, ВРК (200 г/л Имидаклоприд)","Командор, ВРК",046-01-1863-1,ЗАО «ТПК «Техноэкспорт» ОГРН 1025005325070,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1175,"Командор, ВРК (200 г/л Имидаклоприд)","Командор, ВРК",046-01-1863-1,ЗАО «ТПК «Техноэкспорт» ОГРН 1025005325070,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1176,"Командор, ВРК (200 г/л Имидаклоприд)","Командор, ВРК",046-01-1863-1,ЗАО «ТПК «Техноэкспорт» ОГРН 1025005325070,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1177,"Командор, ВРК (200 г/л Имидаклоприд)","Командор, ВРК",046-01-1863-1,ЗАО «ТПК «Техноэкспорт» ОГРН 1025005325070,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1178,"Имиприд, ВРК (200 г/л Имидаклоприд)","Имиприд, ВРК",,ООО «АГРус» ОГРН 5087746677893,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1179,"Имиприд, ВРК (200 г/л Имидаклоприд)","Имиприд, ВРК",,ООО «АГРус» ОГРН 5087746677893,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1180,Имидашанс-С,Имидашанс-С,126-01-4543-1,ООО «Шанс» ОГРН 1093668046812,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1181,Имидашанс-С,Имидашанс-С,126-01-4543-1,ООО «Шанс» ОГРН 1093668046812,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1182,Имидашанс-С,Имидашанс-С,126-01-4543-1,ООО «Шанс» ОГРН 1093668046812,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1183,Имидашанс-С,Имидашанс-С,126-01-4543-1,ООО «Шанс» ОГРН 1093668046812,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1184,Имидашанс-С,Имидашанс-С,126-01-4543-1,ООО «Шанс» ОГРН 1093668046812,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1185,Контадор Макси,Контадор Макси,085-01-4492-1,ООО «Ярило» ОГРН 1083123001500,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1186,Контадор Макси,Контадор Макси,085-01-4492-1,ООО «Ярило» ОГРН 1083123001500,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1187,Контадор Макси,Контадор Макси,085-01-4492-1,ООО «Ярило» ОГРН 1083123001500,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1188,Контадор Макси,Контадор Макси,085-01-4492-1,ООО «Ярило» ОГРН 1083123001500,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1189,Контадор Макси,Контадор Макси,085-01-4492-1,ООО «Ярило» ОГРН 1083123001500,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1190,Форсер Энто,Форсер Энто,042-01-1390-1,ООО «ФОРВАРД» ОГРН 1105476055277,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1191,Форсер Энто,Форсер Энто,042-01-1390-1,ООО «ФОРВАРД» ОГРН 1105476055277,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1192,Форсер Энто,Форсер Энто,042-01-1390-1,ООО «ФОРВАРД» ОГРН 1105476055277,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1193,Форсер Энто,Форсер Энто,042-01-1390-1,ООО «ФОРВАРД» ОГРН 1105476055277,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1194,Форсер Энто,Форсер Энто,042-01-1390-1,ООО «ФОРВАРД» ОГРН 1105476055277,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1195,Сидоприд,Сидоприд,,ООО «АДАМА РУС» ОГРН 1062310039934,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1196,Сидоприд,Сидоприд,,ООО «АДАМА РУС» ОГРН 1062310039934,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1197,Сидоприд,Сидоприд,,ООО «АДАМА РУС» ОГРН 1062310039934,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1198,Сидоприд,Сидоприд,,ООО «АДАМА РУС» ОГРН 1062310039934,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1199,Сидоприд,Сидоприд,,ООО «АДАМА РУС» ОГРН 1062310039934,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1200,"Ранголи-Имидоклоприд, ВРК (200 г/л Имидаклоприд)","Ранголи-Имидоклоприд, ВРК",134-01-1343-1,ООО «РАНГОЛИ» ОГРН 1157746217848,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1201,"Ранголи-Имидоклоприд, ВРК (200 г/л Имидаклоприд)","Ранголи-Имидоклоприд, ВРК",134-01-1343-1,ООО «РАНГОЛИ» ОГРН 1157746217848,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1202,Стрит,Стрит,082-01-1489-1,ООО «Интер Групп» ОГРН 1084312000420,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1203,Стрит,Стрит,082-01-1489-1,ООО «Интер Групп» ОГРН 1084312000420,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1204,Стрит,Стрит,082-01-1489-1,ООО «Интер Групп» ОГРН 1084312000420,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1205,Стрит,Стрит,082-01-1489-1,ООО «Интер Групп» ОГРН 1084312000420,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1206,Стрит,Стрит,082-01-1489-1,ООО «Интер Групп» ОГРН 1084312000420,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1207,Стрит,Стрит,082-01-1489-1,ООО «Интер Групп» ОГРН 1084312000420,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1208,Койот,Койот,297-01-1412-1,ООО «Франдеса» ОГРН -,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1209,Койот,Койот,297-01-1412-1,ООО «Франдеса» ОГРН -,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1210,Койот,Койот,297-01-1412-1,ООО «Франдеса» ОГРН -,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1211,Койот,Койот,297-01-1412-1,ООО «Франдеса» ОГРН -,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1212,Койот,Койот,297-01-1412-1,ООО «Франдеса» ОГРН -,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1213,Тореадор Макси,Тореадор Макси,446-01-1523-1,ООО «СФ-РЕГИСТРЭЙШН» ОГРН 1142310001404,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1214,Тореадор Макси,Тореадор Макси,446-01-1523-1,ООО «СФ-РЕГИСТРЭЙШН» ОГРН 1142310001404,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1215,Тореадор Макси,Тореадор Макси,446-01-1523-1,ООО «СФ-РЕГИСТРЭЙШН» ОГРН 1142310001404,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1216,10.07.2027,10.07.2027,,,,,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
1217,10.07.2027,10.07.2027,,,,,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
1218,Серф-Экстра,Серф-Экстра,062-01-1837-1,ООО «АЛЬФАХИМГРУПП» ОГРН -,(600 г/л Имидаклоприд),,(600 г/л Имидаклоприд),1,0,active_substances_raw,1,"Имидаклоприд — 600,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1219,"Командор, ВРК (200 г/л Имидаклоприд)","Командор, ВРК",046-01-5061-1,ООО «Техноэкспорт» ОГРН 1125042005175,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1220,"Командор, ВРК (200 г/л Имидаклоприд)","Командор, ВРК",046-01-5061-1,ООО «Техноэкспорт» ОГРН 1125042005175,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1221,"Командор, ВРК (200 г/л Имидаклоприд)","Командор, ВРК",046-01-5061-1,ООО «Техноэкспорт» ОГРН 1125042005175,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1222,"Командор, ВРК (200 г/л Имидаклоприд)","Командор, ВРК",046-01-5061-1,ООО «Техноэкспорт» ОГРН 1125042005175,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1223,"Командор, ВРК (200 г/л Имидаклоприд)","Командор, ВРК",046-01-5061-1,ООО «Техноэкспорт» ОГРН 1125042005175,,(200 г/л Имидаклоприд),,0,1,product_name,1,"Имидаклоприд — 200,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1224,Имидалит,Имидалит,050-01-4568-1,ЗАО «ФМРус» ОГРН 1097746208207,(500 г/л Имидаклоприд + 50 г/л Бифентрин),,(500 г/л Имидаклоприд + 50 г/л Бифентрин),2,0,active_substances_raw,2,"Имидаклоприд — 500,0 г/л; Бифентрин — 50,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1225,Имидалит,Имидалит,050-01-4568-1,ЗАО «ФМРус» ОГРН 1097746208207,(500 г/л Имидаклоприд + 50 г/л Бифентрин),,(500 г/л Имидаклоприд + 50 г/л Бифентрин),2,0,active_substances_raw,2,"Имидаклоприд — 500,0 г/л; Бифентрин — 50,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1226,Имидалит,Имидалит,050-01-4568-1,ЗАО «ФМРус» ОГРН 1097746208207,(500 г/л Имидаклоприд + 50 г/л Бифентрин),,(500 г/л Имидаклоприд + 50 г/л Бифентрин),2,0,active_substances_raw,2,"Имидаклоприд — 500,0 г/л; Бифентрин — 50,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1227,Имидалит,Имидалит,050-01-4568-1,ЗАО «ФМРус» ОГРН 1097746208207,(500 г/л Имидаклоприд + 50 г/л Бифентрин),,(500 г/л Имидаклоприд + 50 г/л Бифентрин),2,0,active_substances_raw,2,"Имидаклоприд — 500,0 г/л; Бифентрин — 50,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1228,Имидалит,Имидалит,050-01-4568-1,ЗАО «ФМРус» ОГРН 1097746208207,(500 г/л Имидаклоприд + 50 г/л Бифентрин),,(500 г/л Имидаклоприд + 50 г/л Бифентрин),2,0,active_substances_raw,2,"Имидаклоприд — 500,0 г/л; Бифентрин — 50,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1229,Имидалит,Имидалит,050-01-4568-1,ЗАО «ФМРус» ОГРН 1097746208207,(500 г/л Имидаклоприд + 50 г/л Бифентрин),,(500 г/л Имидаклоприд + 50 г/л Бифентрин),2,0,active_substances_raw,2,"Имидаклоприд — 500,0 г/л; Бифентрин — 50,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1230,Хет-Трик,Хет-Трик,,АО Фирма «Август» ОГРН 1025006038958,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),3,0,active_substances_raw,3,"Имидаклоприд — 333,0 г/л; Дифеноконазол — 67,0 г/л; Тебуконазол — 17,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1231,Хет-Трик,Хет-Трик,,АО Фирма «Август» ОГРН 1025006038958,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),3,0,active_substances_raw,3,"Имидаклоприд — 333,0 г/л; Дифеноконазол — 67,0 г/л; Тебуконазол — 17,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1232,Хет-Трик,Хет-Трик,,АО Фирма «Август» ОГРН 1025006038958,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),3,0,active_substances_raw,3,"Имидаклоприд — 333,0 г/л; Дифеноконазол — 67,0 г/л; Тебуконазол — 17,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1233,Хет-Трик,Хет-Трик,,АО Фирма «Август» ОГРН 1025006038958,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),3,0,active_substances_raw,3,"Имидаклоприд — 333,0 г/л; Дифеноконазол — 67,0 г/л; Тебуконазол — 17,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1234,Хет-Трик,Хет-Трик,,АО Фирма «Август» ОГРН 1025006038958,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),3,0,active_substances_raw,3,"Имидаклоприд — 333,0 г/л; Дифеноконазол — 67,0 г/л; Тебуконазол — 17,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1235,Хет-Трик,Хет-Трик,,АО Фирма «Август» ОГРН 1025006038958,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),3,0,active_substances_raw,3,"Имидаклоприд — 333,0 г/л; Дифеноконазол — 67,0 г/л; Тебуконазол — 17,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1236,Хет-Трик,Хет-Трик,,АО Фирма «Август» ОГРН 1025006038958,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),,(333 г/л Имидаклоприд + 67 г/л Дифеноконазол + 17 г/л Тебуконазол),3,0,active_substances_raw,3,"Имидаклоприд — 333,0 г/л; Дифеноконазол — 67,0 г/л; Тебуконазол — 17,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1237,"Туарег, СМЭ (280 г/л Имидаклоприд + 34 г/л Имазалил + 20 г/л Тебуконазол)","Туарег, СМЭ",,АО «Щелково Агрохим» ОГРН 1025006519427,,(280 г/л Имидаклоприд + 34 г/л Имазалил + 20 г/л Тебуконазол),,0,3,product_name,3,"Имидаклоприд — 280,0 г/л; Имазалил — 34,0 г/л; Тебуконазол — 20,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1238,"Туарег, СМЭ (280 г/л г/л Имидаклоприд + 34 г/л г/л Имазалил + 20 г/л г/л Тебуконазол)","Туарег, СМЭ",,АО «Щелково Агрохим» ОГРН 1025006519427,,(280 г/л г/л Имидаклоприд + 34 г/л г/л Имазалил + 20 г/л г/л Тебуконазол),,0,3,product_name,3,"г/л Имидаклоприд — 280,0 г/л; г/л Имазалил — 34,0 г/л; г/л Тебуконазол — 20,0 г/л",,,,yes,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1239,Табу Нео,Табу Нео,021-01-4845-0,АО Фирма «Август» ОГРН 1025006038958,(400 г/л Имидаклоприд + 100 г/л Клотианидин),,(400 г/л Имидаклоприд + 100 г/л Клотианидин),2,0,active_substances_raw,2,"Имидаклоприд — 400,0 г/л; Клотианидин — 100,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1240,Табу Нео,Табу Нео,021-01-4845-0,АО Фирма «Август» ОГРН 1025006038958,(400 г/л Имидаклоприд + 100 г/л Клотианидин),,(400 г/л Имидаклоприд + 100 г/л Клотианидин),2,0,active_substances_raw,2,"Имидаклоприд — 400,0 г/л; Клотианидин — 100,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1241,Табу Нео,Табу Нео,021-01-4845-0,АО Фирма «Август» ОГРН 1025006038958,(400 г/л Имидаклоприд + 100 г/л Клотианидин),,(400 г/л Имидаклоприд + 100 г/л Клотианидин),2,0,active_substances_raw,2,"Имидаклоприд — 400,0 г/л; Клотианидин — 100,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1242,Табу Нео,Табу Нео,021-01-4845-0,АО Фирма «Август» ОГРН 1025006038958,(400 г/л Имидаклоприд + 100 г/л Клотианидин),,(400 г/л Имидаклоприд + 100 г/л Клотианидин),2,0,active_substances_raw,2,"Имидаклоприд — 400,0 г/л; Клотианидин — 100,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1243,Табу Нео,Табу Нео,021-01-4845-0,АО Фирма «Август» ОГРН 1025006038958,(400 г/л Имидаклоприд + 100 г/л Клотианидин),,(400 г/л Имидаклоприд + 100 г/л Клотианидин),2,0,active_substances_raw,2,"Имидаклоприд — 400,0 г/л; Клотианидин — 100,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1244,Табу Нео,Табу Нео,021-01-4845-0,АО Фирма «Август» ОГРН 1025006038958,(400 г/л Имидаклоприд + 100 г/л Клотианидин),,(400 г/л Имидаклоприд + 100 г/л Клотианидин),2,0,active_substances_raw,2,"Имидаклоприд — 400,0 г/л; Клотианидин — 100,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
